time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Section47,Section47_rate,Section47_child,Section47_child_rate,ICPC,ICPC_rate,ICPC_child,ICPC_child_rate,Duration_0-10_days,Duration_11-15_days,Duration_16-20_days,Duration_21+_days,Duration_25th_Percentile,Duration_median,Duration_75th_Percentile
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Section 47s and Initial Child Protection Conferences,1571,168.7,1412,151.6,553,59.4,553,59.4,84,344,65,60,12,14,15
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Section 47s and Initial Child Protection Conferences,899,86.1,852,81.6,483,46.2,479,45.9,135,275,14,59,10,13,15
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Section 47s and Initial Child Protection Conferences,2058,143.4,1777,123.8,756,52.7,747,52,93,410,128,125,12,14,18
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Section 47s and Initial Child Protection Conferences,956,x,908,x,445,x,439,x,29,331,30,55,13,14,15
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Section 47s and Initial Child Protection Conferences,2267,180.1,2051,162.9,986,78.3,977,77.6,30,448,147,361,15,16,26
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Section 47s and Initial Child Protection Conferences,c,c,c,c,0,0,0,0,0,0,0,0,z,z,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Section 47s and Initial Child Protection Conferences,635,148.4,538,125.8,279,65.2,276,64.5,42,217,c,c,12,14,15
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Section 47s and Initial Child Protection Conferences,1873,363.8,1624,315.4,460,89.3,459,89.1,122,298,18,22,10,13,15
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Section 47s and Initial Child Protection Conferences,382,x,360,x,177,x,175,x,41,112,8,16,11,13,15
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Section 47s and Initial Child Protection Conferences,1529,139.6,1352,123.4,586,53.5,584,53.3,91,456,27,12,12,13,14
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Section 47s and Initial Child Protection Conferences,1014,176.4,873,151.9,403,70.1,399,69.4,24,236,51,92,13,14,20
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Section 47s and Initial Child Protection Conferences,1014,201.1,643,127.5,574,113.8,563,111.6,56,430,53,35,12,14,15
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Section 47s and Initial Child Protection Conferences,692,270.5,631,246.7,362,141.5,354,138.4,10,232,49,71,13,14,18
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Section 47s and Initial Child Protection Conferences,1441,139,1205,116.2,483,46.6,473,45.6,34,400,36,13,13,14,15
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Section 47s and Initial Child Protection Conferences,784,198.1,716,180.9,356,89.9,351,88.7,99,181,32,44,10,13,15
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Section 47s and Initial Child Protection Conferences,11,170,10,154.6,c,c,c,c,0,c,0,0,12,12,13
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Section 47s and Initial Child Protection Conferences,987,165.6,896,150.3,264,44.3,262,43.9,81,160,c,c,10,12,14
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Section 47s and Initial Child Protection Conferences,629,190,581,175.5,207,62.5,207,62.5,42,69,24,72,11,15,24
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Section 47s and Initial Child Protection Conferences,1357,232.2,1225,209.6,529,90.5,524,89.7,38,330,40,121,13,15,19
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Section 47s and Initial Child Protection Conferences,1265,336.9,1088,289.7,368,98,361,96.1,36,128,74,130,13,16,23
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Section 47s and Initial Child Protection Conferences,377,150.7,340,135.9,115,46,115,46,43,26,14,32,9,12,24
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Section 47s and Initial Child Protection Conferences,1051,176.7,1049,176.4,466,78.4,465,78.2,75,129,104,158,12,17,24
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Section 47s and Initial Child Protection Conferences,1243,185.1,1132,168.6,521,77.6,519,77.3,64,290,74,93,12,14,18
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Section 47s and Initial Child Protection Conferences,1373,163.2,1272,151.2,384,45.7,382,45.4,125,151,21,87,9,12,19
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Section 47s and Initial Child Protection Conferences,796,131.6,728,120.3,422,69.7,420,69.4,53,258,77,34,12,14,16
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Section 47s and Initial Child Protection Conferences,1323,212.1,1219,195.4,503,80.6,498,79.8,112,232,70,86,11,13,17
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Section 47s and Initial Child Protection Conferences,1282,212,1171,193.6,427,70.6,413,68.3,84,270,23,50,11,13,15
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Section 47s and Initial Child Protection Conferences,398,117.8,379,112.2,108,32,106,31.4,31,36,16,25,9,14,20
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Section 47s and Initial Child Protection Conferences,1296,205.1,1199,189.8,379,60,378,59.8,86,239,13,41,11,13,15
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Section 47s and Initial Child Protection Conferences,992,112.1,910,102.8,282,31.9,282,31.9,67,115,46,54,11,14,18
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Section 47s and Initial Child Protection Conferences,959,170.3,874,155.2,327,58.1,318,56.5,53,206,30,38,12,13,15
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Section 47s and Initial Child Protection Conferences,2093,273.4,1887,246.5,462,60.3,451,58.9,88,290,30,54,11,13,15
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Section 47s and Initial Child Protection Conferences,1023,140.4,916,125.7,406,55.7,402,55.2,61,265,34,46,12,14,15
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Section 47s and Initial Child Protection Conferences,1605,174.3,1447,157.1,854,92.7,843,91.5,34,410,162,248,15,15,22
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Section 47s and Initial Child Protection Conferences,1102,134.1,983,119.6,376,45.7,373,45.4,131,166,28,51,9,12,15
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Section 47s and Initial Child Protection Conferences,971,115.3,908,107.9,471,55.9,463,55,121,326,8,16,10,13,14
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Section 47s and Initial Child Protection Conferences,999,149.8,904,135.6,389,58.3,383,57.4,59,210,36,84,12,14,18
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Section 47s and Initial Child Protection Conferences,959,165,837,144,383,65.9,379,65.2,53,183,76,71,12,14,18
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Section 47s and Initial Child Protection Conferences,818,145.2,734,130.3,302,53.6,302,53.6,98,143,19,42,9,13,15
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Section 47s and Initial Child Protection Conferences,1544,217,1395,196.1,660,92.8,657,92.3,125,484,23,28,11,13,14
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Section 47s and Initial Child Protection Conferences,693,106.8,620,95.6,298,45.9,297,45.8,17,235,12,34,13,14,15
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Section 47s and Initial Child Protection Conferences,560,153.5,465,127.5,195,53.4,195,53.4,56,129,c,c,10,13,14
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Section 47s and Initial Child Protection Conferences,679,143.8,595,126,287,60.8,287,60.8,33,173,44,37,12,14,17
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Section 47s and Initial Child Protection Conferences,1200,157,1098,143.7,491,64.2,483,63.2,57,383,21,30,13,14,15
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Section 47s and Initial Child Protection Conferences,462,103.7,397,89.1,171,38.4,170,38.2,20,141,c,c,12,13,14
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Section 47s and Initial Child Protection Conferences,933,197.2,855,180.7,499,105.5,490,103.6,81,289,56,73,11,13,16
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Section 47s and Initial Child Protection Conferences,878,135.6,824,127.3,294,45.4,289,44.6,114,128,20,32,9,12,14
2017,Reporting year,National,E92000001,England,,,,,,Section 47s and Initial Child Protection Conferences,185680,159.1,167670,143.7,76930,65.9,75890,65,12360,47050,6950,10540,12,14,15
2017,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Section 47s and Initial Child Protection Conferences,9810,188,9090,174.2,4790,91.8,4750,91,850,3250,250,430,12,14,15
2017,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Section 47s and Initial Child Protection Conferences,27960,182.5,24830,162.1,12800,83.6,12590,82.2,1570,7990,1380,1860,12,14,16
2017,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Section 47s and Initial Child Protection Conferences,18060,157.9,16340,142.9,7230,63.2,7150,62.5,1250,4360,660,960,171,210,253
2017,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Section 47s and Initial Child Protection Conferences,15570,159.6,13860,142.1,7030,72.1,6920,70.9,1420,4230,530,860,11,13,15
2017,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Section 47s and Initial Child Protection Conferences,23170,182.2,21240,167,8730,68.7,8640,67.9,1460,5410,840,1010,12,14,15
2017,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Section 47s and Initial Child Protection Conferences,13370,102.4,12420,95.2,6060,46.4,5930,45.4,1270,3780,370,640,11,13,14
2017,Reporting year,Regional,E92000001,England,E12000007,London,,,,Section 47s and Initial Child Protection Conferences,31670,164.3,28820,149.5,12150,63,12010,62.3,2130,6740,1140,2140,12,14,16
2017,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Section 47s and Initial Child Protection Conferences,30830,161.1,27490,143.6,11490,60,11350,59.3,1560,7060,1160,1700,12,14,15
2017,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Section 47s and Initial Child Protection Conferences,15230,141,13580,125.7,6660,61.6,6550,60.6,860,4230,620,940,12,14,15
2017,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Section 47s and Initial Child Protection Conferences,12560,183.9,11400,166.9,4830,70.7,4780,70,760,2420,570,1080,12,14,19
2017,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Section 47s and Initial Child Protection Conferences,19110,153.5,17420,140,7320,58.8,7230,58.1,1370,4330,570,1060,11,13,15
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Section 47s and Initial Child Protection Conferences,444,198,401,178.8,114,50.8,114,50.8,15,87,0,12,11,13,14
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Section 47s and Initial Child Protection Conferences,1382,139.9,1334,135,681,68.9,681,68.9,47,439,59,136,13,14,17
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000020,Gateshead,Section 47s and Initial Child Protection Conferences,714,180.2,652,164.6,469,118.4,463,116.9,18,442,c,c,14,14,15
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Section 47s and Initial Child Protection Conferences,499,249.9,469,234.9,201,100.7,201,100.7,43,133,11,14,11,13,15
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Section 47s and Initial Child Protection Conferences,833,258.6,767,238.1,391,121.4,383,118.9,90,258,20,23,11,12,14
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Section 47s and Initial Child Protection Conferences,1248,222.7,1117,199.3,552,98.5,539,96.2,214,241,22,75,7,12,14
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Section 47s and Initial Child Protection Conferences,504,124.2,481,118.5,309,76.1,307,75.6,82,195,16,16,10,13,14
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000048,Northumberland,Section 47s and Initial Child Protection Conferences,991,168.7,907,154.4,451,76.8,448,76.3,58,277,34,82,12,14,16
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Section 47s and Initial Child Protection Conferences,703,257.4,616,225.6,259,94.8,259,94.8,65,180,c,c,10,13,14
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Section 47s and Initial Child Protection Conferences,361,123.9,334,114.7,233,80,232,79.6,12,174,28,19,13,14,15
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Section 47s and Initial Child Protection Conferences,921,214.3,874,203.3,433,100.7,430,100,35,372,c,c,12,13,14
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Section 47s and Initial Child Protection Conferences,1214,224.6,1139,210.7,696,128.8,691,127.8,171,455,28,42,11,14,15
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Section 47s and Initial Child Protection Conferences,815,207,759,192.8,446,113.3,443,112.5,65,222,78,81,12,14,18
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Section 47s and Initial Child Protection Conferences,2046,721.6,1579,556.9,678,239.1,659,232.4,60,545,17,56,13,13,14
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Section 47s and Initial Child Protection Conferences,1205,176.5,1049,153.7,301,44.1,295,43.2,25,239,17,20,12,14,15
