time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Referrals,Individual,Schools,Education_Services,Health_Services,Housing,LA_Services,Police,Other_legal_agency,Other,Anonymous,Unknown
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Source of referral,2722,267,548,c,349,82,365,637,54,305,100,c
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Source of referral,2542,163,414,33,320,89,173,465,66,47,11,761
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Source of referral,8578,357,65,928,667,c,957,1600,144,358,297,c
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Source of referral,4311,319,836,40,435,53,738,1312,140,209,153,76
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Source of referral,1381,112,281,42,124,7,386,301,43,28,57,0
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Source of referral,6167,373,1092,282,644,40,939,1086,47,1500,164,0
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Source of referral,5965,638,1088,82,867,108,801,1351,189,460,283,98
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Source of referral,3801,251,672,85,459,80,325,1085,164,101,110,469
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Source of referral,4087,238,507,9,529,50,1177,1041,121,267,112,36
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Source of referral,1048,42,135,c,83,8,92,230,39,60,c,349
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Source of referral,4478,350,817,147,693,62,694,1245,82,259,67,62
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Source of referral,2480,836,399,26,88,18,198,836,c,c,47,26
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Source of referral,13945,2161,2327,88,1902,253,1228,4096,467,871,552,0
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Source of referral,6868,559,1127,255,1262,185,948,1525,408,308,153,138
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Source of referral,2631,224,448,41,287,16,184,478,49,132,23,749
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Source of referral,7943,771,1493,c,1257,299,610,1922,160,700,c,685
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Source of referral,2734,129,513,20,438,32,495,757,94,173,83,0
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Source of referral,1401,123,227,0,203,39,218,409,74,92,16,0
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Source of referral,7188,566,1004,629,955,65,648,2323,186,680,97,35
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Source of referral,2052,111,500,96,212,19,267,651,53,103,34,6
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Source of referral,1060,132,216,26,108,22,183,238,24,103,c,c
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Source of referral,7307,454,689,244,669,204,642,1763,210,582,122,1728
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Source of referral,5129,483,972,13,719,23,1007,1369,114,255,138,36
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Source of referral,3990,307,376,64,405,26,472,1039,123,318,87,773
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Source of referral,16749,1834,3631,c,2312,277,1447,4745,496,1364,419,c
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Source of referral,2375,195,664,c,288,26,196,670,45,229,61,c
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Source of referral,16529,1889,2453,341,2656,458,1606,4037,1038,1546,448,57
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Source of referral,3080,353,779,25,346,117,219,794,60,211,128,48
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Source of referral,2569,252,577,32,283,38,366,713,128,105,66,9
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Source of referral,5663,546,758,103,1016,84,643,1747,51,382,285,48
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Source of referral,1921,140,439,49,258,77,217,517,53,157,c,c
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Source of referral,1673,18,c,29,45,11,33,113,33,11,c,1366
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Source of referral,2282,153,477,11,266,20,498,642,56,139,20,0
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Source of referral,6407,281,1048,28,732,63,541,1209,81,350,200,1874
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Source of referral,9979,691,1741,89,1559,126,1062,3420,381,736,174,0
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Source of referral,1259,129,240,20,119,36,276,266,35,125,13,0
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Source of referral,6917,1425,932,0,791,112,848,2323,259,25,0,202
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Source of referral,1048,83,180,7,142,c,227,270,8,92,34,c
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Source of referral,990,337,138,45,66,10,29,329,0,c,32,c
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Source of referral,1022,104,212,17,173,22,171,179,6,61,18,59
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Source of referral,1500,89,190,42,177,44,341,450,28,82,49,8
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Source of referral,6123,620,862,93,1090,133,879,1539,230,413,256,8
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Source of referral,3361,960,321,116,196,88,799,721,c,c,37,122
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Source of referral,6918,561,1625,122,1343,136,823,1501,145,393,122,147
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Source of referral,4578,612,778,0,674,0,899,1195,90,330,0,0
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Source of referral,5994,373,0,1226,532,157,0,1890,99,1505,212,0
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Source of referral,27,c,6,0,c,0,10,c,0,0,c,0
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Source of referral,1503,188,246,34,307,30,146,362,33,87,70,0
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Source of referral,5468,693,422,761,966,47,624,1148,139,522,122,24
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Source of referral,1713,180,336,c,194,53,387,456,23,35,48,c
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Source of referral,5591,582,1157,117,1009,80,794,1201,129,309,213,0
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Source of referral,2509,280,521,c,409,46,355,647,64,153,29,c
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Source of referral,2650,211,497,c,351,c,220,833,42,173,36,251
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Source of referral,2134,245,316,0,357,15,314,550,43,197,97,0
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Source of referral,4380,570,781,95,663,148,427,1300,55,227,103,11
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Source of referral,2076,115,373,17,348,35,326,681,30,125,26,0
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Source of referral,20,0,c,0,c,0,12,c,c,0,0,0
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Source of referral,3551,312,703,47,776,56,902,349,263,127,0,16
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Source of referral,1957,101,279,20,361,20,211,627,43,218,50,27
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Source of referral,2262,142,385,0,399,20,315,735,60,140,21,45
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Source of referral,2482,193,c,534,287,156,378,666,99,62,106,c
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Source of referral,2305,140,196,c,516,28,244,987,43,103,23,c
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Source of referral,2930,266,557,8,611,22,320,852,192,97,c,c
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Source of referral,2982,129,537,41,436,46,898,543,95,248,c,c
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Source of referral,6165,148,887,126,818,26,919,1858,125,1216,27,15
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Source of referral,2717,390,494,27,569,36,406,334,79,250,30,102
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Source of referral,2787,829,763,39,215,53,330,527,c,c,14,12
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Source of referral,2306,152,c,391,467,79,381,608,43,178,c,0
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Source of referral,1674,105,135,173,236,18,318,498,90,95,6,0
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Source of referral,4084,265,900,49,634,89,512,1136,179,287,24,9
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Source of referral,3358,188,762,42,566,83,459,889,129,188,43,9
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Source of referral,2856,322,545,31,439,74,436,714,120,133,34,8
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Source of referral,2288,256,473,16,424,35,289,534,74,161,13,13
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Source of referral,2049,189,319,47,422,c,236,599,74,104,42,c
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Source of referral,4196,398,573,c,494,9,521,1275,225,682,15,c
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Source of referral,3879,348,807,23,606,16,493,1289,89,189,19,0
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Source of referral,3439,395,732,49,380,52,449,666,396,288,32,0
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Source of referral,3043,178,707,48,511,122,398,782,91,170,30,6
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Source of referral,1892,126,412,25,275,31,369,518,71,53,c,c
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Source of referral,2023,118,370,32,210,18,272,832,54,95,22,0
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Source of referral,3683,314,563,51,622,160,474,1003,296,150,c,c
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Source of referral,3338,223,683,c,435,26,882,697,73,259,39,c
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Source of referral,1428,71,261,13,185,13,317,450,39,68,c,c
